year,day,time,speed_ms
2006,318,2018,0.00
2006,318,2048,0.00
2006,318,2118,0.00
2006,318,2148,0.00
2006,318,2218,0.00
2006,318,2248,0.00
2006,318,2318,0.00
2006,318,2348,0.00
2006,319,18,0.00
2006,319,48,0.00
2006,319,118,0.00
2006,319,148,0.00
2006,319,218,0.00
2006,319,248,0.00
2006,319,318,0.00
2006,319,348,0.00
2006,319,418,0.00
2006,319,448,0.00
2006,319,518,0.00
2006,319,548,0.00
2006,319,618,0.00
2006,319,648,0.00
2006,319,718,0.00
2006,319,748,0.00
2006,319,818,0.00
2006,319,848,0.00
2006,319,918,0.00
2006,319,948,0.00
2006,319,1018,0.00
2006,319,1048,0.00
2006,319,1118,0.00
2006,319,1148,0.00
2006,319,1218,0.00
2006,319,1248,0.00
2006,319,1318,0.00
2006,319,1348,0.00
2006,319,1418,0.00
2006,319,1448,0.00
2006,319,1518,0.00
2006,319,1548,0.00
2006,319,1618,0.00
2006,319,1648,0.00
2006,319,1718,0.00
2006,319,1748,0.00
2006,319,1818,0.00
2006,319,1848,0.00
2006,319,1918,0.00
2006,319,1948,0.00
2006,319,2018,0.00
2006,319,2048,0.00
2006,319,2118,0.00
2006,319,2148,0.00
2006,319,2218,0.00
2006,319,2248,0.00
2006,319,2318,0.00
2006,319,2348,0.00
2006,320,18,0.00
2006,320,48,0.00
2006,320,118,0.00
2006,320,148,0.00
2006,320,218,0.00
2006,320,248,0.00
2006,320,318,0.00
2006,320,348,0.00
2006,320,418,0.00
2006,320,448,0.00
2006,320,518,0.00
2006,320,548,0.00
2006,320,618,0.00
2006,320,648,0.00
2006,320,718,0.00
2006,320,748,0.00
2006,320,818,0.00
2006,320,848,0.00
2006,320,918,0.00
2006,320,948,0.00
2006,320,1018,0.00
2006,320,1048,0.00
2006,320,1118,0.00
2006,320,1148,0.00
2006,320,1218,0.00
2006,320,1248,0.00
2006,320,1318,0.00
2006,320,1348,0.00
2006,320,1418,0.00
2006,320,1448,0.00
2006,320,1518,0.00
2006,320,1548,0.00
2006,320,1618,0.00
2006,320,1648,0.00
2006,320,1718,0.00
2006,320,1748,0.00
2006,320,1818,0.00
2006,320,1848,0.00
2006,320,1918,0.00
2006,320,1948,0.00
2006,320,2018,0.00
2006,320,2048,0.00
2006,320,2118,0.00
2006,320,2148,0.00
2006,320,2218,0.00
2006,320,2248,0.00
2006,320,2318,0.00
2006,320,2348,0.00
2006,321,18,0.00
2006,321,48,0.00
2006,321,118,0.00
2006,321,148,0.00
2006,321,218,0.00
2006,321,248,0.00
2006,321,318,0.00
2006,321,348,0.00
2006,321,418,0.00
2006,321,448,0.00
2006,321,518,0.00
2006,321,548,0.00
2006,321,618,0.00
2006,321,648,0.00
2006,321,718,0.00
2006,321,748,0.00
2006,321,818,0.00
2006,321,848,0.00
2006,321,918,0.00
2006,321,948,0.00
2006,321,1018,0.00
2006,321,1048,0.00
2006,321,1118,0.00
2006,321,1148,0.00
2006,321,1218,0.00
2006,321,1248,0.00
2006,321,1318,0.00
2006,321,1348,0.00
2006,321,1418,0.00
2006,321,1448,0.00
2006,321,1518,0.00
2006,321,1548,0.00
2006,321,1618,0.00
2006,321,1648,0.00
2006,321,1718,0.00
2006,321,1748,0.00
2006,321,1818,0.00
2006,321,1848,0.00
2006,321,1918,0.00
2006,321,1948,0.00
2006,321,2018,0.00
2006,321,2048,0.00
2006,321,2118,0.00
2006,321,2148,0.00
2006,321,2218,0.00
2006,321,2248,0.00
2006,321,2318,0.00
2006,321,2348,0.00
2006,322,18,0.00
2006,322,48,0.00
2006,322,118,0.00
2006,322,148,0.00
2006,322,218,0.00
2006,322,248,0.00
2006,322,318,0.00
2006,322,348,0.00
2006,322,418,0.00
2006,322,448,0.00
2006,322,518,0.00
2006,322,548,0.00
2006,322,618,0.00
2006,322,648,0.00
2006,322,718,0.00
2006,322,748,0.00
2006,322,818,0.00
2006,322,848,0.00
2006,322,918,0.00
2006,322,948,0.00
2006,322,1018,0.00
2006,322,1048,0.00
2006,322,1118,0.00
2006,322,1148,0.00
2006,322,1218,0.00
2006,322,1248,0.00
2006,322,1318,0.00
2006,322,1348,0.00
2006,322,1418,0.00
2006,322,1448,0.00
2006,322,1518,0.00
2006,322,1548,0.00
2006,322,1618,0.00
2006,322,1648,0.00
2006,322,1718,0.00
2006,322,1748,0.00
2006,322,1818,0.00
2006,322,1848,0.00
2006,322,1918,0.00
2006,322,1948,0.00
2006,322,2018,0.00
2006,322,2048,0.00
2006,322,2118,0.00
2006,322,2148,0.00
2006,322,2218,0.00
2006,322,2248,0.00
2006,322,2318,0.00
2006,322,2348,0.00
2006,323,18,0.00
2006,323,48,0.00
2006,323,118,0.00
2006,323,148,0.00
2006,323,218,0.00
2006,323,248,0.00
2006,323,318,0.00
2006,323,348,0.00
2006,323,418,0.00
2006,323,448,0.00
2006,323,518,0.00
2006,323,548,0.00
2006,323,618,0.00
2006,323,648,0.00
2006,323,718,0.00
2006,323,748,0.00
2006,323,818,0.00
2006,323,848,0.00
2006,323,918,0.00
2006,323,948,0.00
2006,323,1018,0.00
2006,323,1048,0.00
2006,323,1118,0.00
2006,323,1148,0.00
2006,323,1218,0.00
2006,323,1248,0.00
2006,323,1318,0.00
2006,323,1348,0.00
2006,323,1418,0.00
2006,323,1448,0.00
2006,323,1518,0.00
2006,323,1548,0.00
2006,323,1618,0.00
2006,323,1648,0.00
2006,323,1718,0.00
2006,323,1748,0.00
2006,323,1818,0.00
2006,323,1848,0.00
2006,323,1918,0.00
2006,323,1948,0.00
2006,323,2018,0.00
2006,323,2048,0.00
2006,323,2118,0.00
2006,323,2148,0.00
2006,323,2218,0.00
2006,323,2248,0.00
2006,323,2318,0.00
2006,323,2348,0.00
2006,324,18,0.00
2006,324,48,0.00
2006,324,118,0.00
2006,324,148,0.00
2006,324,218,0.00
2006,324,248,0.00
2006,324,318,0.00
2006,324,348,0.00
2006,324,418,0.00
2006,324,448,0.00
2006,324,518,0.00
2006,324,548,0.00
2006,324,618,0.00
2006,324,648,0.00
2006,324,718,0.00
2006,324,748,0.00
2006,324,818,0.00
2006,324,848,0.00
2006,324,918,0.00
2006,324,948,0.00
2006,324,1018,0.00
2006,324,1048,0.00
2006,324,1118,0.00
2006,324,1148,0.00
2006,324,1218,0.00
2006,324,1248,0.00
2006,324,1318,0.00
2006,324,1348,0.00
2006,324,1418,0.00
2006,324,1448,0.00
2006,324,1518,0.00
2006,324,1548,0.00
2006,324,1618,0.00
2006,324,1648,0.00
2006,324,1718,0.00
2006,324,1748,0.00
2006,324,1818,0.00
2006,324,1848,0.00
2006,324,1918,0.00
2006,324,1948,0.00
2006,324,2018,0.00
2006,324,2048,0.00
2006,324,2118,0.00
2006,324,2148,0.00
2006,324,2218,0.00
2006,324,2248,0.00
2006,324,2318,0.00
2006,324,2348,0.00
2006,325,18,0.00
2006,325,48,0.00
2006,325,118,0.00
2006,325,148,0.00
2006,325,218,0.00
2006,325,248,0.00
2006,325,318,0.00
2006,325,348,0.00
2006,325,418,0.00
2006,325,448,0.00
2006,325,518,0.00
2006,325,548,0.00
2006,325,618,0.00
2006,325,648,0.00
2006,325,718,0.00
2006,325,748,0.00
2006,325,818,0.00
2006,325,848,0.00
2006,325,918,0.00
2006,325,948,0.00
2006,325,1018,0.00
2006,325,1048,0.00
2006,325,1118,0.00
2006,325,1148,0.00
2006,325,1218,0.00
2006,325,1248,0.00
2006,325,1318,0.00
2006,325,1348,0.00
2006,325,1418,0.00
2006,325,1448,0.00
2006,325,1518,0.00
2006,325,1548,0.00
2006,325,1618,0.00
2006,325,1648,0.00
2006,325,1718,0.00
2006,325,1748,0.00
2006,325,1818,0.00
2006,325,1848,0.00
2006,325,1918,0.00
2006,325,1948,0.00
2006,325,2018,0.00
2006,325,2048,0.00
2006,325,2118,0.00
2006,325,2148,0.00
2006,325,2218,0.00
2006,325,2248,0.00
2006,325,2318,0.00
2006,325,2348,0.00
2006,326,18,0.00
2006,326,48,0.00
2006,326,118,0.00
2006,326,148,0.00
2006,326,218,0.00
2006,326,248,0.00
2006,326,318,0.00
2006,326,348,0.00
2006,326,418,0.00
2006,326,448,0.00
2006,326,518,0.00
2006,326,548,0.00
2006,326,618,0.00
2006,326,648,0.00
2006,326,718,0.00
2006,326,748,0.00
2006,326,818,0.00
2006,326,848,0.00
2006,326,918,0.00
2006,326,948,0.00
2006,326,1018,0.00
2006,326,1048,0.00
2006,326,1118,0.00
2006,326,1148,0.00
2006,326,1218,0.00
2006,326,1248,1.79
2006,326,1318,5.36
2006,326,1348,5.81
2006,326,1418,3.58
2006,326,1431,3.58
2006,326,1448,4.47
2006,326,1518,1.34
2006,326,1548,1.79
2006,326,1618,2.24
2006,326,1648,1.79
2006,326,1718,3.58
2006,326,1748,3.58
2006,326,1818,5.36
2006,326,1848,6.71
2006,326,1918,6.71
2006,326,1948,6.71
2006,326,2018,7.15
2006,326,2048,8.05
2006,326,2118,8.94
2006,326,2148,7.15
2006,326,2218,4.47
2006,326,2248,7.60
2006,326,2318,7.60
2006,326,2348,6.26
2006,327,18,7.15
2006,327,48,6.26
2006,327,118,8.05
2006,327,148,8.05
2006,327,218,6.71
2006,327,248,9.83
2006,327,318,12.07
2006,327,348,13.86
2006,327,418,14.31
2006,327,448,20.56
2006,327,518,22.35
2006,327,548,20.12
2006,327,618,22.35
2006,327,648,22.80
2006,327,718,21.01
2006,327,748,24.59
2006,327,818,24.14
2006,327,848,24.14
2006,327,918,22.35
2006,327,948,19.67
2006,327,1018,16.54
2006,327,1048,16.09
2006,327,1118,15.20
2006,327,1148,13.41
2006,327,1218,11.18
2006,327,1248,6.26
2006,327,1318,5.81
2006,327,1348,6.71
2006,327,1418,7.15
2006,327,1448,7.15
2006,327,1518,8.05
2006,327,1548,8.94
2006,327,1618,9.39
2006,327,1648,12.96
2006,327,1718,12.96
2006,327,1748,11.62
2006,327,1818,8.94
2006,327,1848,9.39
2006,327,1918,5.36
2006,327,1948,7.15
2006,327,2018,17.43
2006,327,2048,20.56
2006,327,2118,20.12
2006,327,2148,19.67
2006,327,2218,24.59
2006,327,2248,26.38
2006,327,2318,17.88
2006,327,2348,23.69
2006,328,18,23.69
2006,328,48,26.38
2006,328,118,27.27
2006,328,148,30.40
2006,328,218,37.10
2006,328,248,33.53
2006,328,318,38.89
2006,328,348,30.85
2006,328,418,31.29
2006,328,448,32.63
2006,328,518,30.40
2006,328,548,26.38
2006,328,618,29.06
2006,328,648,32.19
2006,328,718,31.29
2006,328,748,27.27
2006,328,818,25.93
2006,328,848,26.38
2006,328,918,25.93
2006,328,948,16.09
2006,328,1018,17.43
2006,328,1048,19.67
2006,328,1118,19.22
2006,328,1148,15.65
2006,328,1218,17.43
2006,328,1248,15.65
2006,328,1318,16.99
2006,328,1348,15.65
2006,328,1418,21.01
2006,328,1448,19.67
2006,328,1518,18.33
2006,328,1548,19.22
2006,328,1618,24.59
2006,328,1648,22.80
2006,328,1718,21.90
2006,328,1748,19.67
2006,328,1818,18.33
2006,328,1848,17.43
2006,328,1918,16.09
2006,328,1948,19.22
2006,328,2018,17.43
2006,328,2048,20.12
2006,328,2118,19.67
2006,328,2148,19.22
2006,328,2218,22.35
2006,328,2248,17.88
2006,328,2318,18.78
2006,328,2348,21.90
2006,329,18,22.80
2006,329,48,22.35
2006,329,118,21.01
2006,329,148,19.67
2006,329,218,22.80
2006,329,248,21.46
2006,329,318,21.01
2006,329,348,22.35
2006,329,418,16.54
2006,329,448,15.65
2006,329,518,14.75
2006,329,548,13.86
2006,329,618,8.49
2006,329,648,8.94
2006,329,718,12.96
2006,329,748,9.83
2006,329,818,10.28
2006,329,848,9.39
2006,329,918,12.07
2006,329,948,12.52
2006,329,1018,12.07
2006,329,1048,13.41
2006,329,1118,9.83
2006,329,1148,12.52
2006,329,1218,12.96
2006,329,1248,17.43
2006,329,1318,21.01
2006,329,1348,21.90
2006,329,1418,19.67
2006,329,1448,21.01
2006,329,1518,20.56
2006,329,1548,17.88
2006,329,1618,19.22
2006,329,1648,20.12
2006,329,1718,19.67
2006,329,1748,20.12
2006,329,1818,20.12
2006,329,1848,20.56
2006,329,1918,17.88
2006,329,1948,16.09
2006,329,2018,15.65
2006,329,2048,19.22
2006,329,2118,24.59
2006,329,2148,29.50
2006,329,2218,30.85
2006,329,2248,27.72
2006,329,2318,27.72
2006,329,2348,31.29
2006,330,18,31.29
2006,330,48,32.19
2006,330,118,29.50
2006,330,148,27.72
2006,330,218,29.06
2006,330,248,22.80
2006,330,318,21.01
2006,330,348,25.03
2006,330,418,21.90
2006,330,448,15.65
2006,330,518,15.65
2006,330,548,16.54
2006,330,618,15.20
2006,330,648,11.62
2006,330,718,12.07
2006,330,748,12.07
2006,330,818,15.65
2006,330,848,10.28
2006,330,918,13.41
2006,330,948,14.31
2006,330,1018,14.31
2006,330,1048,12.52
2006,330,1118,9.83
2006,330,1148,12.07
2006,330,1218,9.39
2006,330,1248,9.39
2006,330,1318,11.18
2006,330,1348,12.52
2006,330,1418,15.20
2006,330,1448,11.62
2006,330,1518,13.41
2006,330,1548,9.83
2006,330,1618,10.73
2006,330,1648,13.86
2006,330,1718,18.78
2006,330,1748,20.12
2006,330,1818,20.12
2006,330,1848,20.56
2006,330,1918,21.46
2006,330,1948,22.80
2006,330,2018,20.56
2006,330,2048,24.59
2006,330,2118,23.69
2006,330,2148,24.59
2006,330,2218,23.25
2006,330,2248,25.03
2006,330,2318,25.93
2006,330,2348,25.93
2006,331,18,19.22
2006,331,48,23.69
2006,331,118,29.06
2006,331,148,30.40
2006,331,218,32.63
2006,331,248,36.66
2006,331,318,35.76
2006,331,348,37.55
2006,331,418,36.21
2006,331,448,34.42
2006,331,518,32.19
2006,331,548,30.85
2006,331,618,25.03
2006,331,648,25.93
2006,331,718,28.16
2006,331,748,27.72
2006,331,818,33.98
2006,331,848,32.19
2006,331,918,30.85
2006,331,948,35.76
2006,331,1018,30.85
2006,331,1048,29.95
2006,331,1118,37.55
2006,331,1148,33.53
2006,331,1218,39.79
2006,331,1248,36.66
2006,331,1318,28.61
2006,331,1348,26.82
2006,331,1418,29.50
2006,331,1448,25.48
2006,331,1518,28.61
2006,331,1548,24.14
2006,331,1618,28.61
2006,331,1648,24.59
2006,331,1718,25.48
2006,331,1748,25.48
2006,331,1818,18.78
2006,331,1848,16.54
2006,331,1918,21.46
2006,331,1948,25.03
2006,331,2018,21.90
2006,331,2048,23.25
2006,331,2118,21.01
2006,331,2148,22.80
2006,331,2218,19.22
2006,331,2248,22.80
2006,331,2318,25.03
2006,331,2348,25.03
2006,332,18,21.46
2006,332,48,17.88
2006,332,118,24.14
2006,332,148,23.69
2006,332,218,22.80
2006,332,248,22.80
2006,332,318,21.90
2006,332,348,16.09
2006,332,418,18.33
2006,332,448,22.80
2006,332,518,18.78
2006,332,548,18.33
2006,332,618,17.43
2006,332,648,17.88
2006,332,718,18.78
2006,332,748,14.75
2006,332,818,21.01
2006,332,848,19.67
2006,332,918,19.67
2006,332,948,14.31
2006,332,1018,12.07
2006,332,1048,15.65
2006,332,1118,17.43
2006,332,1148,16.54
2006,332,1218,20.12
2006,332,1248,22.80
2006,332,1318,20.12
2006,332,1348,20.12
2006,332,1418,18.33
2006,332,1448,17.88
2006,332,1518,18.78
2006,332,1548,19.67
2006,332,1618,20.12
2006,332,1648,16.99
2006,332,1718,16.54
2006,332,1748,22.35
2006,332,1818,21.01
2006,332,1848,21.90
2006,332,1918,21.90
2006,332,1948,16.99
2006,332,2018,20.56
2006,332,2048,16.09
2006,332,2118,13.41
2006,332,2148,18.78
2006,332,2218,22.35
2006,332,2248,17.88
2006,332,2318,18.78
2006,332,2348,13.41
2006,333,18,17.88
2006,333,48,16.99
2006,333,118,18.78
2006,333,148,20.56
2006,333,218,16.99
2006,333,248,19.22
2006,333,318,22.35
2006,333,348,25.48
2006,333,418,24.14
2006,333,448,22.35
2006,333,518,20.56
2006,333,548,23.69
2006,333,618,25.03
2006,333,648,27.72
2006,333,718,21.90
2006,333,748,24.59
2006,333,818,20.56
2006,333,848,21.46
2006,333,918,16.99
2006,333,948,22.35
2006,333,1018,16.09
2006,333,1048,19.67
2006,333,1118,16.09
2006,333,1148,16.54
2006,333,1218,19.67
2006,333,1248,23.69
2006,333,1318,20.12
2006,333,1348,17.88
2006,333,1418,29.06
2006,333,1448,22.80
2006,333,1518,25.48
2006,333,1548,24.59
2006,333,1618,18.78
2006,333,1648,27.27
2006,333,1718,25.03
2006,333,1748,24.59
2006,333,1818,26.82
2006,333,1848,28.16
2006,333,1918,25.03
2006,333,1948,23.69
2006,333,2018,25.03
2006,333,2048,21.90
2006,333,2118,22.80
2006,333,2148,23.69
2006,333,2218,23.25
2006,333,2248,26.38
2006,333,2318,24.14
2006,333,2348,22.35
2006,334,18,25.48
2006,334,48,16.09
2006,334,118,21.90
2006,334,148,20.56
2006,334,218,18.78
2006,334,248,18.33
2006,334,318,22.35
2006,334,348,20.12
2006,334,418,23.69
2006,334,448,23.25
2006,334,518,16.99
2006,334,548,17.43
2006,334,618,16.54
2006,334,648,17.43
2006,334,718,19.22
2006,334,748,21.90
2006,334,818,21.46
2006,334,848,21.46
2006,334,918,22.35
2006,334,948,21.01
2006,334,1018,20.56
2006,334,1048,20.12
2006,334,1118,16.99
2006,334,1148,13.41
2006,334,1218,0.89
2006,334,1248,0.89
2006,334,1318,0.89
2006,334,1348,0.89
2006,334,1418,0.89
2006,334,1448,0.89
2006,334,1518,0.45
2006,334,1548,0.45
2006,334,1618,0.89
2006,334,1648,0.45
2006,334,1718,0.45
2006,334,1748,0.45
2006,334,1818,0.00
2006,334,1848,0.00
2006,334,1918,0.00
2006,334,1948,0.00
2006,334,2018,0.45
2006,334,2048,0.89
2006,334,2118,0.45
2006,334,2148,0.89
2006,334,2218,0.00
2006,334,2248,1.79
2006,334,2318,1.34
2006,334,2348,3.58
2006,335,18,3.58
2006,335,48,1.79
2006,335,118,3.58
2006,335,148,0.45
2006,335,218,0.45
2006,335,248,0.00
2006,335,318,0.00
2006,335,348,0.00
2006,335,418,0.00
2006,335,448,0.00
2006,335,518,0.00
2006,335,548,0.00
2006,335,618,0.00
2006,335,648,0.00
2006,335,718,0.00
2006,335,748,1.79
2006,335,818,3.58
2006,335,848,0.00
2006,335,918,0.00
2006,335,948,0.00
2006,335,1018,0.00
2006,335,1048,0.00
2006,335,1118,0.00
2006,335,1148,0.00
2006,335,1218,0.00
2006,335,1248,0.00
2006,335,1318,0.00
2006,335,1348,0.00
2006,335,1418,1.34
2006,335,1448,1.34
2006,335,1518,2.24
2006,335,1548,1.34
2006,335,1618,0.89
2006,335,1648,2.24
2006,335,1718,0.00
2006,335,1748,0.89
2006,335,1818,0.00
2006,335,1848,0.00
2006,335,1918,0.00
2006,335,1948,0.00
2006,335,2018,0.00
2006,335,2048,0.00
2006,335,2118,0.00
2006,335,2148,0.00
2006,335,2218,0.00
2006,335,2248,0.00
2006,335,2318,0.00
2006,335,2348,0.00
2006,336,18,0.00
2006,336,48,0.00
2006,336,118,0.00
2006,336,148,0.00
2006,336,218,0.00
2006,336,248,0.00
2006,336,318,0.00
2006,336,348,0.00
2006,336,418,0.00
2006,336,448,0.00
2006,336,518,0.00
2006,336,548,0.00
2006,336,618,0.00
2006,336,648,0.00
2006,336,718,0.00
2006,336,748,0.00
2006,336,818,0.00
2006,336,848,0.00
2006,336,918,0.00
2006,336,948,0.00
2006,336,1018,0.00
2006,336,1048,0.00
2006,336,1118,0.00
2006,336,1148,0.00
2006,336,1218,0.00
2006,336,1248,0.00
2006,336,1318,0.00
2006,336,1348,0.00
2006,336,1418,0.00
2006,336,1448,0.00
2006,336,1518,0.00
2006,336,1548,0.00
2006,336,1618,0.00
2006,336,1648,0.00
2006,336,1718,0.00
2006,336,1748,0.00
2006,336,1818,0.00
2006,336,1848,0.00
2006,336,1918,0.00
2006,336,1948,0.00
2006,336,2018,0.00
2006,336,2048,0.00
2006,336,2118,0.00
2006,336,2148,0.00
2006,336,2218,0.00
2006,336,2248,0.00
2006,336,2318,0.00
2006,336,2348,0.45
2006,337,18,0.45
2006,337,48,0.00
2006,337,118,0.00
2006,337,148,0.00
2006,337,218,0.00
2006,337,248,0.00
2006,337,318,0.00
2006,337,348,0.00
2006,337,418,0.00
2006,337,448,0.00
2006,337,518,0.45
2006,337,548,0.45
2006,337,618,0.89
2006,337,648,0.45
2006,337,718,0.45
2006,337,748,0.00
2006,337,818,0.00
2006,337,848,0.00
2006,337,918,0.00
2006,337,948,0.00
2006,337,1018,0.00
2006,337,1048,0.00
2006,337,1118,0.00
2006,337,1148,0.00
2006,337,1218,0.00
2006,337,1248,0.00
2006,337,1318,0.00
2006,337,1348,0.00
2006,337,1418,0.00
2006,337,1448,0.00
2006,337,1518,0.00
2006,337,1548,0.00
2006,337,1618,0.00
2006,337,1648,0.00
2006,337,1718,0.00
2006,337,1748,0.00
2006,337,1818,0.00
2006,337,1848,0.00
2006,337,1918,0.00
2006,337,1948,0.00
2006,337,2018,0.00
2006,337,2048,0.00
2006,337,2118,1.79
2006,337,2148,0.00
2006,337,2218,0.89
2006,337,2248,0.45
2006,337,2318,0.45
2006,337,2348,0.00
2006,338,18,0.00
2006,338,48,0.00
2006,338,118,0.00
2006,338,148,0.89
2006,338,218,1.79
2006,338,248,2.24
2006,338,318,1.34
2006,338,348,1.34
2006,338,418,0.89
2006,338,448,1.34
2006,338,518,2.24
2006,338,548,0.45
2006,338,618,1.34
2006,338,648,1.34
2006,338,718,0.89
2006,338,748,0.45
2006,338,818,0.00
2006,338,848,0.45
2006,338,918,0.45
2006,338,948,0.00
2006,338,1018,0.89
2006,338,1048,0.45
2006,338,1118,0.89
2006,338,1148,0.00
2006,338,1218,0.00
2006,338,1248,0.45
2006,338,1318,0.45
2006,338,1348,0.00
2006,338,1418,0.00
2006,338,1448,0.00
2006,338,1518,0.00
2006,338,1548,0.00
2006,338,1618,0.00
2006,338,1648,0.00
2006,338,1718,0.00
2006,338,1748,0.00
2006,338,1818,0.00
2006,338,1848,0.00
2006,338,1918,0.00
2006,338,1948,0.00
2006,338,2018,0.00
2006,338,2048,0.00
2006,338,2118,0.00
2006,338,2148,0.00
2006,338,2218,0.00
2006,338,2248,0.00
2006,338,2318,0.00
2006,338,2348,0.00
2006,339,18,0.00
2006,339,48,0.00
2006,339,118,0.00
2006,339,148,0.00
2006,339,218,0.00
2006,339,248,0.00
2006,339,318,0.00
2006,339,348,0.00
2006,339,418,0.00
2006,339,448,0.00
2006,339,518,0.00
2006,339,548,0.00
2006,339,618,0.00
2006,339,648,0.00
2006,339,718,0.00
2006,339,748,0.00
2006,339,818,0.00
2006,339,848,0.00
2006,339,918,0.00
2006,339,948,0.00
2006,339,1018,0.00
2006,339,1048,0.00
2006,339,1118,0.00
2006,339,1148,0.00
2006,339,1218,0.00
2006,339,1248,0.00
2006,339,1318,0.00
2006,339,1348,0.00
2006,339,1418,0.00
2006,339,1448,0.00
2006,339,1518,0.00
2006,339,1548,0.00
2006,339,1618,0.00
2006,339,1648,0.00
2006,339,1718,0.00
2006,339,1748,0.00
2006,339,1818,0.00
2006,339,1848,0.00
2006,339,1918,0.00
2006,339,1948,0.00
2006,339,2018,0.00
2006,339,2048,0.00
2006,339,2118,0.00
2006,339,2148,0.00
2006,339,2218,0.00
2006,339,2248,0.00
2006,339,2318,0.00
2006,339,2348,0.00
2006,340,18,0.00
2006,340,48,0.00
2006,340,118,0.00
2006,340,148,0.00
2006,340,218,0.00
2006,340,248,0.00
2006,340,318,0.00
2006,340,348,0.00
2006,340,418,0.00
2006,340,448,0.00
2006,340,518,0.00
2006,340,548,0.00
2006,340,618,0.00
2006,340,648,0.00
2006,340,718,0.00
2006,340,748,0.00
2006,340,818,0.00
2006,340,848,0.00
2006,340,918,0.00
2006,340,948,0.00
2006,340,1018,0.00
2006,340,1048,0.00
2006,340,1118,0.00
2006,340,1148,0.00
2006,340,1218,0.00
2006,340,1248,0.00
2006,340,1318,0.00
2006,340,1348,0.00
2006,340,1418,0.00
2006,340,1448,0.00
2006,340,1518,0.00
2006,340,1548,0.00
2006,340,1618,0.00
2006,340,1648,0.00
2006,340,1718,0.00
2006,340,1748,0.00
2006,340,1818,0.00
2006,340,1848,0.00
2006,340,1918,0.00
2006,340,1948,0.00
2006,340,2018,0.00
2006,340,2048,0.00
2006,340,2118,0.00
2006,340,2148,0.00
2006,340,2218,0.00
2006,340,2248,0.00
2006,340,2318,0.00
2006,340,2348,0.00
2006,341,18,0.00
2006,341,48,0.00
2006,341,118,0.00
2006,341,148,0.00
2006,341,218,0.00
2006,341,248,0.00
2006,341,318,0.00
2006,341,348,0.00
2006,341,418,0.00
2006,341,448,0.00
2006,341,518,0.00
2006,341,548,0.00
2006,341,618,0.00
2006,341,648,0.00
2006,341,718,0.00
2006,341,748,0.00
2006,341,818,0.00
2006,341,848,0.00
2006,341,918,0.00
2006,341,948,0.00
2006,341,1018,0.00
2006,341,1048,0.00
2006,341,1118,0.00
2006,341,1148,0.00
2006,341,1218,0.00
2006,341,1248,0.00
2006,341,1318,0.00
2006,341,1348,0.00
2006,341,1418,0.00
2006,341,1448,0.00
2006,341,1518,0.00
2006,341,1548,0.00
2006,341,1618,0.00
2006,341,1648,0.00
2006,341,1718,0.00
2006,341,1748,0.00
2006,341,1818,0.00
2006,341,1848,0.00
2006,341,1918,0.00
2006,341,1948,0.00
2006,341,2018,0.00
2006,341,2048,0.00
2006,341,2118,0.00
2006,341,2148,0.00
2006,341,2218,0.00
2006,341,2248,0.00
2006,341,2318,0.00
2006,341,2348,0.00
2006,342,18,0.00
2006,342,48,0.00
2006,342,118,0.00
2006,342,148,0.00
2006,342,218,0.00
2006,342,248,0.00
2006,342,318,0.00
2006,342,348,0.00
2006,342,418,0.00
2006,342,448,0.00
2006,342,518,0.00
2006,342,548,0.00
2006,342,618,0.00
2006,342,648,0.00
2006,342,718,0.00
2006,342,748,0.00
2006,342,818,0.00
2006,342,848,0.00
2006,342,918,0.00
2006,342,948,0.00
2006,342,1018,0.00
2006,342,1048,0.00
2006,342,1118,0.00
2006,342,1148,0.00
2006,342,1218,0.00
2006,342,1248,0.00
2006,342,1318,0.00
2006,342,1348,0.00
2006,342,1418,0.00
2006,342,1448,0.00
2006,342,1518,0.00
2006,342,1548,0.00
2006,342,1618,0.00
2006,342,1648,0.00
2006,342,1718,0.00
2006,342,1748,0.00
2006,342,1818,0.00
2006,342,1848,0.00
2006,342,1918,0.00
2006,342,1948,0.00
2006,342,2018,0.00
2006,342,2048,0.00
2006,342,2118,0.00
2006,342,2148,0.00
2006,342,2218,0.00
2006,342,2248,0.00
2006,342,2318,0.00
2006,342,2348,0.00
2006,343,18,0.00
2006,343,48,0.00
2006,343,118,0.00
2006,343,148,0.00
2006,343,218,0.00
2006,343,248,0.00
2006,343,318,0.00
2006,343,348,0.00
2006,343,418,0.00
2006,343,448,0.00
2006,343,518,0.00
2006,343,548,0.00
2006,343,618,0.00
2006,343,648,0.00
2006,343,718,0.00
2006,343,748,0.00
2006,343,818,0.00
2006,343,848,0.00
2006,343,918,0.00
2006,343,948,0.00
2006,343,1018,0.00
2006,343,1048,0.00
2006,343,1118,0.00
2006,343,1148,0.00
2006,343,1218,0.00
2006,343,1248,0.00
2006,343,1318,0.00
2006,343,1348,0.00
2006,343,1418,0.00
2006,343,1448,0.00
2006,343,1518,0.00
2006,343,1548,0.00
2006,343,1618,0.00
2006,343,1648,0.00
2006,343,1718,0.00
2006,343,1748,0.00
2006,343,1818,0.00
2006,343,1848,0.00
2006,343,1918,0.00
2006,343,1948,0.00
2006,343,2018,0.00
2006,343,2048,0.00
2006,343,2118,0.00
2006,343,2148,0.00
2006,343,2218,0.00
2006,343,2248,0.00
